index,word,label
119,au,O
119,31/12/2023,I-INV_DATE
119,+Abonnements,O
119,et,O
119,autres,O
119,prestations,O
119,.,O
119,sie,O
119,Montant,O
119,Montant,O
119,Abonnements,O
119,Date,O
119,deDébut,O
119,DatedeFin,O
119,Quantité,O
119,unitaire,O
119,DhHT,O
119,_,O
119,net,O
119,OhHT,O
119,Offre,O
119,Mobile,O
119,GSM,O
119,Business,O
119,connect,O
119,4G,O
119,Start,O
119,01/01/24,B-INV_DATE
119,31/01/24,I-INV_DATE
119,1,B-QUANTITY
119,"165,83",B-UNIT_PRICE
119,"165,83",B-AMT
119,Abonnement,O
119,option,O
119,Internet,O
119,sur,O
119,votre,O
119,mobile,O
119,01/01/24,B-INV_DATE
119,31/01/24,I-INV_DATE
119,1,B-QUANTITY
119,"0,00",B-UNIT_PRICE
119,"0,00",B-AMT
119,MONTANT,O
119,TOTAL,O
119,Mobile,O
119,GSM,O
119,|,O
119,"165,83",B-TOTAL_AMT
119,Offre,O
119,internet,O
119,Haut,O
119,débit,O
119,Internet,O
119,Haut,O
119,Debit,O
119,FO,O
119,50,O
119,Mbps,O
119,01/01/24,B-INV_DATE
119,31/01/24,I-INV_DATE
119,1,B-QUANTITY
119,"32000,00",B-UNIT_PRICE
119,"32000,00",B-AMT
119,IP,O
119,fixe,O
119,supplémentaire,O
119,o1oy24,B-INV_DATE
119,3101/24,I-INV_DATE
119,1,B-QUANTITY
119,"10,00",B-UNIT_PRICE
119,"10,00",B-AMT
119,MONTANT,O
119,TOTAL,O
119,Internet,O
119,Hautdébit,O
119,|,O
119,"32.010,00",B-TOTAL_AMT
119,MONTANT,O
119,TOTAL,O
119,Abonnements,O
119,|,O
119,"32175,83",B-TOTAL_AMT
119,Communications,O
119,mobiles,O
119,",",O
119,duomn2/2023,B-INV_DATE
119,au,O
119,3112/2023,I-INV_DATE
119,——,O
119,Durée,O
119,d'appelsivelume,O
119,—,O
119,Mentant,O
119,net,O
119,Appels,O
119,nationaux,O
119,fixes,O
119,inwi,O
119,3,O
119,00:06:11,O
119,"0,00",O
119,Appels,O
119,nationaux,O
119,fixes,O
119,autres,O
119,opérateurs:,O
119,4,O
119,00:06:44,O
119,"0,00",O
119,Appels,O
119,nationaux,O
119,mobiles,O
119,inwi,O
119,25,O
119,00:09:01,O
119,"0,00",O
119,Appels,O
119,nationaux,O
119,mobiles,O
119,autres,O
119,opérateurs,O
119,197,O
119,01:45:06,O
119,"0,00",O
119,Autres,O
119,Appels,O
119,3,O
119,00:00:07,O
119,"0,00",O
119,MONTANT,O
119,TOTAL,O
119,Communications,O
119,mobiles,O
119,ne:,O
119,"0,00",O
119,ICITOTAL,O
119,GENERAL,O
119,Site,O
119,@hHT),O
119,|,O
119,32,O
119,"175,83",O
119,Wone,O
119,Corporate,O
119,SAcapitel,O
119,social:,O
119,857,O
119,302,O
119,900,O
119,MAD.,O
119,Siege,O
119,social,O
119,:20270,O
119,"Cosablanco,",O
120,NOM,O
120,SOCIETE,O
120,FACTURE,O
120,FACTURER&,O
120,PRENOM,O
120,NOM,B-NAME
120,Adresse,O
120,:,O
120,32,B-ADDR
120,agdal,I-ADDR
120,"RABAT,",I-ADDR
120,Maroc,I-ADDR
120,Tele,O
120,:,O
120,0021262515651,O
120,are,O
120,DESIGNATION,O
120,©,O
120,000,O
120,000,O
120,00.00,O
120,5,O
120,info@facture-excel.com,B-EMAIL
120,©,O
120,wowwfacture-excel.com,O
120,®,O
120,Adresse,O
120,Ne,O
120,facture,O
120,:id-101,O
120,Date,O
120,de,O
120,facturation,O
120,:,O
120,14/09/2018,B-INV_DATE
120,Echéance,O
120,:,O
120,14/10/2018,B-DUE_DATE
120,EXPEDIER,O
120,&,O
120,PRENOM,O
120,NOM,B-NAME
120,Adresse,O
120,:,O
120,32,B-ADDR
120,manzah,I-ADDR
120,"TANGER,",I-ADDR
120,Maroc,I-ADDR
120,Tele,O
120,:,O
120,0021262515651,O
120,PRIX,O
120,UNIT,O
120,HT,O
120,MONTANT,O
120,HT,O
120,22,O
120,[article,O
120,"500,00",B-UNIT_PRICE
120,map,O
120,11,B-AMT
120,"000,00",I-AMT
120,map,O
120,15,O
120,[article,O
120,"320,00",B-UNIT_PRICE
120,map,O
120,4,B-AMT
120,"800,00",I-AMT
120,map,O
120,30,O
120,[article,O
120,"590,00",B-UNIT_PRICE
120,map,O
120,17,B-AMT
120,"700,00",I-AMT
120,map,O
120,15,O
120,article,O
120,"60,00",B-UNIT_PRICE
120,man,O
120,"200,00",B-AMT
120,map,O
120,larticte,O
120,larticte,O
120,}2,O
120,"500,00",B-AMT
120,map,O
120,Is,O
120,"655,00",O
120,aD,O
120,roTAL,O
120,HT,O
120,42,B-TOTAL_AMT
120,"555,00",I-TOTAL_AMT
120,MAD,I-TOTAL_AMT
120,va,O
120,ix,O
120,Jo,O
120,"383,25",B-TAX
120,MAD,I-TAX
120,TOTAL,O
120,TIC,O
120,48,B-TOTAL_AMT
120,"938,25",I-TOTAL_AMT
120,MAD,I-TOTAL_AMT
120,Acrété,O
120,la,O
120,présente,O
120,facture,O
120,&,O
120,la,O
120,somme,O
120,de,O
120,:,O
120,(chiffreen,O
120,lettre),O
120,MAD,O
120,TTELE:,O
120,12535-06-06-06,O
120,|,O
120,FAX,O
120,00,O
120,PATENTE,O
120,N,O
120,:,O
120,000000000,O
120,|,O
120,RC,O
120,N,O
120,:,O
120,000000,O
120,|,O
120,IF,O
120,N,O
120,:,O
120,0000000,O
120,BANQUE,O
120,:,O
120,XXX,O
120,BANK,O
120,|,O
120,AGENCE,O
120,:,O
120,RABAT,O
120,XXX,O
120,SWIFT,O
120,:,O
120,XXX,O
120,|,O
120,RIB,O
120,:,O
120,€00000000000000000000000,O
120,Merci,O
120,de,O
120,Votre,O
120,Confiance,O
121,Tableau,O
121,prestataires,O
121,Prestataires,O
121,RIB,O
121,Mois,O
121,AMEL,B-NAME
121,FACILITIES,I-NAME
121,011815000009210000706760,O
121,|,O
121,Janvier,B-INV_DATE
121,2024,I-INV_DATE
121,INK,B-NAME
121,SERVICES,I-NAME
121,190780212111330499000611,O
121,|,O
121,Janvier,B-INV_DATE
121,2024,I-INV_DATE
121,HABCHI,B-NAME
121,MOHAMED,I-NAME
121,022780000053002758497974,O
121,|,O
121,Janvier,B-INV_DATE
121,2024,I-INV_DATE
121,HUISSIER,B-NAME
121,DE,I-NAME
121,JUSTICE,B-NAME
121,ASSERMENTE,B-NAME
121,STE,B-NAME
121,HOLLY,I-NAME
121,190780212119935875001693,O
121,|,O
121,Janvier,B-INV_DATE
121,2024,I-INV_DATE
121,MENA,B-NAME
121,CORPORATE,I-NAME
121,013815013940000140011237,O
121,|,O
121,Janvier,B-INV_DATE
121,2024,I-INV_DATE
121,Dr,B-NAME
121,Salmi,I-NAME
121,011780000017210000311969,O
121,|,O
121,Janvier,B-INV_DATE
121,2024,I-INV_DATE
121,Menuiserie,O
121,Ebinisterie,O
121,|,O
121,013780010072178780012148,O
121,|,O
121,Janvier,B-INV_DATE
121,2024,I-INV_DATE
121,(Fouad,O
121,aaras,O
121,),O
121,"""Salama""",O
121,Cadhoc,O
121,(Up,O
121,Filiale,O
121,022780000087000510783174,O
121,|,O
121,Janvier,B-INV_DATE
121,2024,I-INV_DATE
121,Maroc,O
121,Universelle,B-NAME
121,007780000190900000024662,O
121,|,O
121,Janvier,B-INV_DATE
121,2024,I-INV_DATE
121,AUTO,B-NAME
121,350810000000001150753756,O
121,|,O
121,Février,B-INV_DATE
121,2024,I-INV_DATE
121,ENTREPRENEUR,O
121,:,O
121,TOTAL,O
121,"148859,00",O
121,CBIs.cCOM,B-NAME
121,2,B-ADDR
121,",",I-ADDR
121,Rue,I-ADDR
121,Abou,I-ADDR
121,Assalt,I-ADDR
121,Andaloussi,I-ADDR
121,Angle,I-ADDR
121,Bd,I-ADDR
121,Brahim,I-ADDR
121,Roudani,I-ADDR
121,Maarif,I-ADDR
121,20330,B-ADDR
121,",",I-ADDR
121,Casablanca,I-ADDR
121,Site,O
121,web,O
121,:,O
121,www.cbiscom.com,O
121,La,O
121,T,O
121,oa,O
121,RC,O
121,:,O
121,177329,O
121,Patente,O
121,:,O
121,35774017,O
121,cBIS.cOM,O
121,Ar,O
121,Coe,O
121,Gos,O
121,Pon,O
121,Sart,O
121,IF,O
121,:,O
121,1107960,O
121,/,O
121,CNSS,O
121,:,O
121,7718705,O
121,ICE,O
121,:,O
121,001581583000054,O
122,310572020,O
122,Maroc,O
122,Ws,O
122,",",O
122,Telecom,O
122,J¥+,O
122,RECEPISSE,O
122,DE,O
122,REGLEMENT,O
122,-,O
122,FACTURE,O
122,MAROC,O
122,TELECOM,O
122,DU,O
122,PRODUIT,O
122,INTERNET,O
122,Votre,O
122,paiement,O
122,a,O
122,été,O
122,effectué,O
122,avec,O
122,succés,O
122,Numéro,O
122,dappel,O
122,21647843,O
122,Courrier,O
122,électronique,O
122,mohamed.daghmoumit203,B-EMAIL
122,@,I-EMAIL
122,qmail.com,I-EMAIL
122,Description,O
122,Montant,O
122,Num,O
122,Facture,O
122,:,O
122,0001752960052020,O
122,-,O
122,Période,O
122,:,O
122,01/04/2020,B-INV_DATE
122,249.00,O
122,MAD,O
122,Total,O
122,249.00,O
122,MAD,O
122,Date,O
122,de,O
122,paiement,O
122,23/05/2020,B-INV_DATE
122,15:04:53,O
122,N*,O
122,dautorisation,O
122,ves163,O
122,Méthode,O
122,de,O
122,paiement,O
122,visa,O
122,N*,O
122,de,O
122,carte,O
122,de,O
122,paiement,O
122,sees,O
122,ane,O
122,even,O
122,3399,O
122,N*,O
122,transaction,O
122,100384645203,O
122,N.B.,O
122,En,O
122,cas,O
122,de,O
122,probléme,O
122,",",O
122,merci,O
122,de,O
122,contacter,O
122,le,O
122,n*,O
122,115,O
122,en,O
122,indiquant,O
122,le,O
122,n*,O
122,dautorisation,O
122,.,O
122,EMI,O
122,},O
122,centre,O
122,Monétique,O
122,Interbancaire,O
122,(nttpywww.cmico.ma),O
122,Vege,O
122,maura,O
122,Oerin),O
122,TTD,O
122,itps-utpayment,O
122,emi,O
122,co.mafivest3D,O
122,gate,O
122,w,O
123,sep,O
123,ha,O
123,aly,O
123,ag,O
123,peg,O
123,St,O
123,res,O
123,Natrld,O
123,ecrce,O
123,we,O
123,Eas,O
123,Pa,O
123,REGU,O
123,DE,O
123,PAIEMENT,O
123,a,O
123,Votre,O
123,paiement,O
123,a,O
123,été,O
123,accepté,O
123,Cliquez,O
123,ic,O
123,pour,O
123,etourer,O
123,au,O
123,site,O
123,marchand,O
123,DETAIL,O
123,DE,O
123,PAIEMENT,O
123,INFORMATIONS,O
123,DU,O
123,CLIENT,O
123,Date,O
123,de,O
123,paiement,O
123,2eyt0yzo18,O
123,2221-58,O
123,Nom,O
123,"IN""",O
123,de,O
123,paiement,O
123,990055,O
123,Email,O
123,code,O
123,dautoristion,O
123,oczsi0,O
123,[Nom,O
123,dy,O
123,marchand,O
123,ONEE,O
123,(600000235),O
123,Méthode,O
123,depaiement,O
123,:,O
123,VISA,O
123,"IN""",O
123,decartede,O
123,paiement,O
123,=,O
123,sis,O
123,sw,O
123,sm,O
123,1634,O
123,"1""",O
123,trensaction,O
123,anno,O
123,nryyst7696,O
123,DETAIL,O
123,DE,O
123,LA,O
123,COMMANDE,O
123,Num.,O
123,contrat,O
123,20087965,O
123,[Numéro,O
123,de,O
123,ru,O
123,de,O
123,paiement,O
123,00109813797,O
123,Facture/Apurement,O
123,Description,O
123,Montant,O
123,210010264089,O
123,Type,O
123,Facture:,O
123,Consommation,O
123,Periode-,O
123,08/2018,B-INV_DATE
123,",",O
123,Echéance:,O
123,14/09/2018,B-DUE_DATE
123,106.14,B-AMT
123,MAD,I-AMT
123,140010561092,O
123,Type,O
123,Facture:,O
123,Consommation,O
123,Periode-,O
123,09/2018,B-INV_DATE
123,",",O
123,chance:,O
123,12/10/2018,B-DUE_DATE
123,16921,B-AMT
123,MAD,I-AMT
123,734000189861,O
123,Type,O
123,Facture:,O
123,Consommation,O
123,Periode:,O
123,09/2018,B-INV_DATE
123,",",O
123,Echéance:,O
123,09/11/2018,B-DUE_DATE
123,4528,B-AMT
123,MAD,I-AMT
123,FRAIS,O
123,Frese,O
123,du,O
123,serie,O
123,n,O
123,ligne,O
123,3.41,B-AMT
123,MAD,I-AMT
123,Total,O
123,343.99,B-TOTAL_AMT
123,DH,I-TOTAL_AMT
123,i,O
123,(ca),O
123,ow,O
123,Yong,O
123,meee,O
123,Or),O
123,Gh,O
124,Avis,O
124,d’opération,O
124,de,O
124,virement,O
124,Compte,O
124,rendu,O
124,de,O
124,votre,O
124,ordre,O
124,n°,O
124,BANK,O
124,OF,O
124,AFRICA,O
124,LF48SZR502BJUX9B,O
124,BMCE,O
124,Group,O
124,Enregistré,O
124,le,O
124,2024/01/23,B-INV_DATE
124,18:32:19,O
124,Imprimé,O
124,le,O
124,2024/01/23,B-INV_DATE
124,18:32:48,O
124,Montant,O
124,17100,B-TOTAL_AMT
124,MAD,I-TOTAL_AMT
124,|,O
124,Date,O
124,demandée,O
124,2024/01/23,B-INV_DATE
124,18:32:48,O
124,Etat,O
124,Exécuté,O
124,COMPTE,O
124,A,O
124,DEBITER,O
124,Compte,O
124,780.00.00.55.210.00.06497.63,O
124,|,O
124,COMPTE,O
124,COURANT,O
124,CBIS.COM,B-NAME
124,[,O
124,BENEFICIAIRE,O
124,A,O
124,CREDITER,O
124,Coordonnées,O
124,bénéficiaire,O
124,|,O
124,011794000068210000299637,O
124,Maitre,B-NAME
124,ROSTOM,I-NAME
124,NIZAR,I-NAME
124,=,O
124,Motif,O
124,de,O
124,Popération,O
124,HONORAIRE,B-ITEM_NAME
124,JANVIER,I-ITEM_NAME
124,24,I-ITEM_NAME
124,Cet,O
124,ordre,O
124,de,O
124,mise,O
124,a,O
124,été,O
124,traité,O
124,selon,O
124,vos,O
124,conditions,O
124,tarifaires,O
124,habituelles,O
124,.,O
124,Les,O
124,informations,O
124,incluses,O
124,dans,O
124,le,O
124,présent,O
124,compte-rendu,O
124,sont,O
124,de,O
124,nature,O
124,confidentielle,O
124,et,O
124,sont,O
124,a,O
124,Vusage,O
124,exclusif,O
124,du,O
124,donneur,O
124,d’ordre,O
124,.,O
124,Toute,O
124,reproduction,O
124,partielle,O
124,ou,O
124,totale,O
124,de,O
124,quelque,O
124,maniére,O
124,ou,O
124,procédé,O
124,que,O
124,ce,O
124,soit,O
124,ne,O
124,saurait,O
124,engager,O
124,la,O
124,responsabilité,O
124,de,O
124,la,O
124,banque,O
124,.,O
125,Avis,O
125,d’opération,O
125,de,O
125,virement,O
125,Compte,O
125,rendu,O
125,de,O
125,votre,O
125,ordre,O
125,n°,O
125,BANK,O
125,OF,O
125,AFRICA,O
125,TWOF4RRCR6VIOTIE,O
125,BMCE,O
125,GROUP,O
125,Enregistré,O
125,le,B-INV_DATE
125,2024/02/02,I-INV_DATE
125,16:02:01,O
125,=,O
125,le,O
125,2024/02/02,B-INV_DATE
125,16:02:35,I-INV_DATE
125,|,O
125,Montant,O
125,24000,O
125,+MAD,O
125,|,O
125,Date,O
125,demandée,O
125,2024/02/02,B-INV_DATE
125,16:02:35,I-INV_DATE
125,|,O
125,Etat,O
125,|,O
125,Exécuté,O
125,COMPTE,O
125,A,O
125,DEBITER,O
125,Compte,O
125,780.00.00.55.210.00.06497.63,O
125,COMPTE,O
125,COURANT,O
125,CBIS.COM,B-NAME
125,|,O
125,BENEFICIAIRE,O
125,A,O
125,CREDITER,O
125,Coordonnées,O
125,bénéficiaire,O
125,|,O
125,011640000011210003834286,O
125,KFIMMO,O
125,Motif,O
125,de,O
125,P’opération,O
125,TVA,O
125,JANVIER,O
125,2024,O
125,Cet,O
125,ordre,O
125,de,O
125,mise,O
125,a,O
125,été,O
125,traité,O
125,selon,O
125,vos,O
125,conditions,O
125,tarifaires,O
125,habituelles,O
125,Les,O
125,informations,O
125,incluses,O
125,dans,O
125,le,O
125,présent,O
125,compte-rendu,O
125,sont,O
125,de,O
125,nature,O
125,confidentielle,O
125,et,O
125,sont,O
125,a,O
125,l’usage,O
125,exclusif,O
125,du,O
125,donneur,O
125,d’ordre,O
125,Toute,O
125,reproduction,O
125,partielle,O
125,ou,O
125,totale,O
125,de,O
125,quelque,O
125,maniére,O
125,ou,O
125,procédé,O
125,que,O
125,ce,O
125,soit,O
125,ne,O
125,saurait,O
125,engager,O
125,la,O
125,responsabilité,O
125,de,O
125,la,O
125,banque,O
125,.,O
126,Maitre,B-NAME
126,Rostom,I-NAME
126,NIZAR,I-NAME
126,Avocat,O
126,au,O
126,Bareau,O
126,de,O
126,Casablanca,O
126,Docteur,O
126,en,O
126,Droit,O
126,Hal,O
126,Société,O
126,C,O
126,BIS.COM,O
126,SA,O
126,Angle,O
126,Bvd,O
126,Brahim,O
126,Roudani,O
126,et,O
126,Rue,O
126,Abdou,O
126,Salt,O
126,Andaioussi,O
126,Casablanca,O
126,",",O
126,Maroc,O
126,A),O
126,O-Ginbl,O
126,ICE,O
126,:,O
126,001581583000054,O
126,NIREF,O
126,:,O
126,Note,O
126,d’honoraires,O
126,n°000501/2024,O
126,or!,O
126,Messieurs,O
126,",",O
126,Nous,O
126,vous,O
126,prions,O
126,de,O
126,trouver,O
126,ci-dessous,O
126,notre,O
126,note,O
126,@honoraites,O
126,relative,O
126,aux,O
126,prestations,O
126,désignées,O
126,ci-dessous,O
126,:,O
126,Zz,O
126,___,O
126,MONTANT,O
126,HT,O
126,*,O
126,Honoraire,O
126,pour,O
126,Le,O
126,Mois,O
126,01,O
126,",",O
126,Année,O
126,2024,O
126,",",O
126,MAD,O
126,_,O
126,8.,O
126,"000,00",O
126,©,O
126,Frais,O
126,de,O
126,l'Assistance,O
126,et,O
126,Accompagnement,O
126,juridiques,O
126,et,O
126,de,O
126,la,O
126,priseen|,O
126,MAD,O
126,7.,O
126,"500,00",O
126,charge,O
126,des,O
126,dossiers,O
126,en,O
126,cours,O
126,du,O
126,mois,O
126,01,O
126,",",O
126,Année,O
126,2024,O
126,TVA,O
126,SUR,O
126,HONORAIRES,O
126,(20%),O
126,MAD,O
126,"17.100,00",O
126,Payable,O
126,par,O
126,virement,O
126,bancaire,O
126,en,O
126,faveur,O
126,de,O
126,Maitre,O
126,Rostom,B-NAME
126,NIZAR,I-NAME
126,BMCE,O
126,BANK,O
126,",",O
126,Agence,O
126,Bd,O
126,de,O
126,la,O
126,résistance,O
126,»,O
126,Casablanca,O
126,Compte,O
126,n°:,O
126,011,O
126,794,O
126,0000,O
126,68,O
126,210,O
126,00,O
126,02996,O
126,37,O
126,Nous,O
126,vous,O
126,souhaitons,O
126,bonne,O
126,réception,O
126,de,O
126,la,O
126,présente,O
126,et,O
126,vous,O
126,remercions,O
126,de,O
126,votre,O
126,confiance,O
126,.,O
126,Vnizarlawoftice,O
126,.,O
126,ma,O
126,@,O
126,rostom,B-EMAIL
126,@,I-EMAIL
126,nizarlawoftice,B-EMAIL
126,.,I-EMAIL
126,ma,I-EMAIL
127,ESPACE,O
127,TRANSIT,O
127,Votre,O
127,lien,O
127,logistique,O
127,au,O
127,Maroc,O
127,Casablanca,O
127,",",O
127,le,O
127,17/05/2021,B-INV_DATE
127,RELEVE,O
127,DIDENTITE,O
127,BANCAIRE,O
127,BANQUE,O
127,:,O
127,5.G.M8,O
127,],O
127,AGENCE,O
127,:,O
127,TZ,O
127,EMILE,O
127,ZOLA,O
127,wan,O
127,|,O
127,cvme,O
127,|,O
127,Noccowre,O
127,|,O
127,cirRE,O
127,SCHENKER,O
127,MAROC,O
127,:,O
127,PC,O
127,ACTIVITE,O
127,OUKACHA,O
127,3,O
127,TR,O
127,BAT,O
127,18.2,O
127,(2,O
127,I,O
127,Ma,O
127,Bd,O
127,BD,O
127,MLY,O
127,SLIMANE,O
127,CASABLANCA,O
127,CODE,O
127,SWIFT,O
127,:,O
127,SGMBMAMCO68,O
127,ICE,O
127,N°,O
127,001524191000063,O
127,FACTURE,O
127,N°,O
127,:,O
127,C21005099,O
127,INe,O
127,Client,O
127,;,O
127,342123330,O
127,Ref.,O
127,_,O
127,:,O
127,CASOI21005079,O
127,N°,O
127,Dossier,O
127,1MD21101420,O
127,Concerme,O
127,:,O
127,17C40,O
127,COLES,O
127,D.U.M.,O
127,—,O
127,:,O
127,10/62367F,O
127,DU,O
127,08/05/2021,B-INV_DATE
127,M/s,O
127,:,O
127,@,O
127,lExp./Dest.,O
127,>,O
127,HENKEL,B-NAME
127,Date,O
127,de,O
127,livr,O
127,:,O
127,lvaleur,O
127,DH,O
127,:,O
127,525,O
127,"940,00",O
127,Poids,O
127,Brut,O
127,:,O
127,20,O
127,"899,76",O
127,kg,O
127,PoidsNet,O
127,319,O
127,"540,16",O
127,kg,O
127,CODE,O
127,DESTGNATION,O
127,TWA,O
127,POUR,O
127,INFO,O
127,],O
127,TAXABLE,O
127,|,O
127,NOW,O
127,TAXABLE,O
127,IDEB127,O
127,|,O
127,Droits,O
127,de,O
127,douane,O
127,105,O
127,"453,00",O
127,106,O
127,"920,00",O
127,cope,O
127,|,O
127,sase,O
127,|,O
127,taux,O
127,],O
127,montant,O
127,|,O
127,],O
127,TAXABLE,O
127,[,O
127,NON,O
127,TAXABLE,O
127,TOTAL,O
127,T.T.C,O
127,|,O
127,TOTALNET,O
127,|,O
127,ACOMPTE,O
127,"0,00",O
127,],O
127,4108,O
127,"920,00",O
127,"0,00",O
127,],O
127,106,O
127,"920,00",O
127,"0,00",O
127,TOTAL,O
127,TAXES,O
127,"0,00",O
127,NET,O
127,A,O
127,PAYER,O
127,mme,O
127,de,O
127,106,O
127,"920,00",O
127,s+,O
127,Cent,O
127,six,O
127,mille,O
127,neuf,O
127,cent,O
127,vingt,O
127,DHS,O
127,on,O
127,PIECES,O
127,JOINTES,O
127,1),O
127,FL.12795,O
127,6),O
127,n),O
127,2),O
127,TICKET,O
127,DE,O
127,PAIEMENT,O
127,7?),O
127,12),O
127,3),O
127,8),O
127,23),O
127,4),O
127,9),O
127,34),O
127,5),O
127,10),O
127,15),O
127,1,O
127,Capital,O
127,5.000.000,O
127,Dh,O
127,-,O
127,Agrément,O
127,douane,O
127,842,O
127,-,O
127,IATA,O
127,$4-4-7096,O
127,-,O
127,R.C.,O
127,56187,O
127,-,O
127,Patente,O
127,92179551,O
127,-,O
127,C.N.S.S.,O
127,2105650,O
127,-,O
127,LF,O
127,.,O
127,01600966,O
127,ICE,O
127,:,O
127,001529406000005,O
127,ESPACE,O
127,TRANSIT,O
127,SARL,O
127,.,O
127,25,B-ADDR
127,rue,I-ADDR
127,Karatchi,I-ADDR
127,20110,B-ADDR
127,Casablanca,I-ADDR
127,Maroc,B-ADDR
127,Téléphone,O
127,:,O
127,4212.522.317.473,O
127,Fax,O
127,:,O
127,4212.522.316.858,O
127,Email,B-EMAIL
127,fnancier@espacetransit.com,I-EMAIL
127,Site,O
127,web,O
127,:,O
127,www,O
127,.,O
127,espacetransit,O
127,.,O
127,com,O
128,Emma,O
128,Loisot,O
128,Consulting,O
128,17,B-ADDR
128,Avenue,I-ADDR
128,de,I-ADDR
128,Limburg,I-ADDR
128,-,I-ADDR
128,69110,I-ADDR
128,Sainte-Foy-lés-Lyon,I-ADDR
128,n°,O
128,SIREN,O
128,/,O
128,SIRET,O
128,:,O
128,987654321,O
128,N°,O
128,TVAUE,O
128,:,O
128,FRO098376333,O
128,E-mail,O
128,:,O
128,exemple,B-EMAIL
128,@,I-EMAIL
128,email,I-EMAIL
128,.,I-EMAIL
128,fr_,I-EMAIL
128,Téléphone,O
128,:,O
128,+33600000000,O
128,Site,O
128,internet,O
128,:,O
128,www.emmaloisotsiteinternet.fr,O
128,Destinataire,O
128,:,O
128,Entreprise,O
128,Art,O
128,Revente,O
128,Facture,O
128,:,O
128,"""",O
128,"3,",B-ADDR
128,rue,I-ADDR
128,des,I-ADDR
128,Sablons,I-ADDR
128,75009,I-ADDR
128,Paris,I-ADDR
128,Date,O
128,de,O
128,facture,O
128,:,O
128,21/05/2021,B-INV_DATE
128,Numéro,O
128,SIREN,O
128,:,O
128,123456789,O
128,Date,O
128,d'échéance,O
128,:,O
128,20/06/2021,B-DUE_DATE
128,France,O
128,N°,O
128,TVA,O
128,UE,O
128,FR22987654321,O
128,Description,O
128,Quantité,O
128,Unité,O
128,Prix,O
128,TVA,O
128,Montant,O
128,Conseil,B-ITEM_NAME
128,en,I-ITEM_NAME
128,image,I-ITEM_NAME
128,de,I-ITEM_NAME
128,marque,I-ITEM_NAME
128,45,B-QUANTITY
128,heure,I-QUANTITY
128,"95,83",B-UNIT_PRICE
128,20%,B-TAX
128,"517,50",B-AMT
128,Sous-total,O
128,HT,O
128,"431,25",O
128,TVA,O
128,20%,O
128,de,O
128,"431,25",O
128,"86,25",B-TAX
128,Montant,O
128,Total,O
128,EUR,O
128,"517,50",B-TOTAL_AMT
128,Montant,O
128,payé,O
128,"0,00",O
128,Montant,O
128,a,O
128,payer,O
128,(EUR),O
128,"517,50",B-TOTAL_AMT
128,Conditions,O
128,générales,O
128,Paiement,O
128,&,O
128,effectuer,O
128,de,O
128,préférence,O
128,par,O
128,virement,O
128,bancaire,O
128,.,O
128,La,O
128,facture,O
128,doit,O
128,étre,O
128,payée,O
128,dans,O
128,un,O
128,délai,O
128,de,O
128,30,O
128,jours,O
128,aprés,O
128,sa,O
128,date,O
128,d'émission,O
128,.,O
128,En,O
128,cas,O
128,de,O
128,retard,O
128,de,O
128,paiement,O
128,",",O
128,les,O
128,pénalités,O
128,de,O
128,retard,O
128,s'élévent,O
128,&,O
128,10%,O
128,du,O
128,montant,O
128,total,O
128,de,O
128,la,O
128,facture,O
128,.,O
128,L'indemnité,O
128,forfaitaire,O
128,pour,O
128,frais,O
128,de,O
128,recouvrement,O
128,est,O
128,de,O
128,40,O
128,euros,O
128,.,O
128,Indemnisation,O
128,complémentaire,O
128,sur,O
128,justification,O
128,.,O
128,Escompte,O
128,pour,O
128,paiement,O
128,anticipé,O
128,:,O
128,néant,O
128,.,O
128,Via,O
128,ce,O
128,lien,O
128,:,O
128,https://invoice,O
128,sumup.com/s/VPoBEa3vt,O
128,Ou,O
128,scannez,O
128,le,O
128,code,O
128,QR,O
128,en,O
128,utilisant,O
128,l'appareil,O
128,photo,O
128,Payezen,O
128,ligne,O
128,smartphone,O
128,.,O
128,de,O
128,votre,O
128,GZ,O
128,sumup-,O
128,Page,O
128,1/1,O
128,dela,O
128,facture,O
128,#11,O
129,Nom,O
129,de,O
129,société,O
129,—,O
129,FACTURE,O
129,©,O
129,info@cvexemple.com,B-EMAIL
129,%,O
129,Adresse,O
129,N,O
129,de,O
129,facture,O
129,:,O
129,id-101,O
129,Date,O
129,de,O
129,facturation,O
129,:,O
129,14/09/2020,B-INV_DATE
129,",",O
129,Echéance,O
129,:,O
129,14/10/2020,B-DUE_DATE
129,Facturé,O
129,a,O
129,Envoyé,O
129,a,O
129,Jhon,B-NAME
129,Doe,I-NAME
129,John,B-NAME
129,Doe,I-NAME
129,Adiesee,O
129,RSBRGROIOO,O
129,Adresse,O
129,30000003000200X0XX,O
129,10000000,O
129,20,O
129,XXIHDOTHRKXIKA,O
129,XK,O
129,XXX,O
129,HHH,O
129,HK,O
129,IA,O
129,HHH,O
129,OKI,O
129,",",O
129,QTE,O
129,DESIGNATION,O
129,PRIKUNIT,O
129,HT,O
129,MONTANT,O
129,HT,O
129,JORDINATEUR,O
129,(HP,O
129,Compaq,O
129,),O
129,[sony,O
129,xPERIA,O
129,xz,O
129,[LENOVO,O
129,IDEA,O
129,PAD,O
129,]MONAMI,O
129,MARKER,O
129,Loo,O
129,],O
129,SsT¥LO,B-ITEM_NAME
129,50,B-QUANTITY
